Table Name:,2008 VBT Female RR80 (UCS61) Non-Smoker ANB,,,,,,,,,,,,,,,,,,,,,,,,
Table Identity:,1020,,,,,,,,,,,,,,,,,,,,,,,,
Provider Domain:,soa.org,,,,,,,,,,,,,,,,,,,,,,,,
Provider Name:,American Academy of Actuaries along with the Society of Actuaries,,,,,,,,,,,,,,,,,,,,,,,,
Table Reference:,"“2008 Valuation Basic Table”, American Academy of Actuaries /Society of Actuaries, Joint Preferred Mortality Project Oversight Group (paper presented at the March 2008 meeting of the National Association of Insurance Commissioners’ Life and Health Actuarial Task Force, Orlando, Florida, March, 2008) p. 149-150. Accessed: October, 2012 from http://www.actuary.org/pdf/life/tables_march08.pdf",,,,,,,,,,,,,,,,,,,,,,,,
Content Type:,Insured Lives Mortality,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2008 Valuation Basic Table (VBT) Relative Risk (RR) - Female, 80% (UCS61), Non-Smoker, Age Nearest Birthday. Minimum Age: 18. Maximum Age: 90.",,,,,,,,,,,,,,,,,,,,,,,,
EffDate:,,,,,,,,,,,,,,,,,,,,,,,,,
Comments:,"Study Data: The underlying data used in developing the 2008 Valuation Basic Table (VBT) was a subset of the Society of Actuaries (SOA) Individual Life Experience Committee's (ILEC) 2002-2004 Intercompany Study comprised of claims from 35 contributing companies. Of these 35 companies, 28 companies maintained preferred class underwriting criteria. Nevertheless, this data proved insufficient to develop all the relationships needed for construction of the Relative Risk tables. Consequently, research from a reinsurer heavily supplemented the data. Methodology: Relative Risk Ratios were developed from an Underwriting Criteria Score (UCS). The Relative Risk Ratios were then applied to the 2008 Primary Table to create 10 preferred non-smoker tables and 4 preferred smoker tables delineated by gender. Next, a Preferred Wear-Off Factor was applied to durations 2 and later. The Wear-Off Factors result in the relative risk tables grading into the corresponding aggregate table at higher attained ages. The Preferred Wear-Off Factors are the same for all the Relative Risk tables. Data Transcription Errors: None. Data Certified: 10/2012.",,,,,,,,,,,,,,,,,,,,,,,,
Keywords:,"Select,Insured Lives Mortality,United States of America",,,,,,,,,,,,,,,,,,,,,,,,

Table # ,1,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2008 Valuation Basic Table (VBT) Relative Risk (RR) - Female, 80% (UCS61), Non-Smoker, Age Nearest Birthday. Minimum Age: 18. Maximum Age: 90. Select",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,Duration,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,Ordinal Date,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,Duration,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,1,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",90,25,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,1,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
18,0.00018,0.0002,0.00021,0.00021,0.00021,0.00021,0.00021,0.00022,0.00022,0.00023,0.00023,0.00024,0.00026,0.00028,0.00029,0.00033,0.00037,0.00041,0.00046,0.00049,0.00054,0.00057,0.00062,0.00066,0.0007
19,0.00016,0.00019,0.0002,0.0002,0.0002,0.0002,0.00021,0.00022,0.00023,0.00023,0.00024,0.00025,0.00027,0.00029,0.00031,0.00035,0.0004,0.00044,0.00049,0.00054,0.00057,0.00062,0.00066,0.0007,0.00075
20,0.00016,0.00018,0.00019,0.00019,0.00019,0.00019,0.0002,0.00021,0.00023,0.00023,0.00025,0.00026,0.00028,0.0003,0.00034,0.00038,0.00042,0.00048,0.00053,0.00057,0.00062,0.00065,0.0007,0.00075,0.00081
21,0.00015,0.00017,0.00018,0.00018,0.00018,0.00019,0.0002,0.00022,0.00023,0.00024,0.00026,0.00027,0.0003,0.00032,0.00036,0.0004,0.00045,0.00051,0.00056,0.00061,0.00065,0.0007,0.00074,0.0008,0.00087
22,0.00013,0.00017,0.00017,0.00018,0.00018,0.00019,0.0002,0.00022,0.00023,0.00025,0.00027,0.00029,0.00031,0.00034,0.00037,0.00043,0.00049,0.00055,0.0006,0.00065,0.0007,0.00074,0.00079,0.00086,0.00096
23,0.00012,0.00016,0.00017,0.00017,0.00018,0.00019,0.0002,0.00023,0.00024,0.00026,0.00028,0.0003,0.00033,0.00036,0.0004,0.00045,0.00051,0.00057,0.00064,0.00069,0.00073,0.00079,0.00085,0.00095,0.00108
24,0.00011,0.00015,0.00017,0.00017,0.00018,0.00019,0.00021,0.00023,0.00025,0.00028,0.0003,0.00032,0.00035,0.00037,0.00042,0.00048,0.00054,0.00061,0.00068,0.00073,0.00078,0.00085,0.00094,0.00107,0.00122
25,0.0001,0.00014,0.00017,0.00017,0.00018,0.00019,0.00021,0.00023,0.00027,0.0003,0.00031,0.00033,0.00037,0.00039,0.00043,0.0005,0.00057,0.00064,0.00071,0.00078,0.00084,0.00093,0.00106,0.00121,0.00138
26,0.0001,0.00014,0.00017,0.00017,0.00018,0.00019,0.00021,0.00024,0.00028,0.0003,0.00032,0.00035,0.00037,0.00042,0.00047,0.00054,0.00061,0.00069,0.00076,0.00083,0.00091,0.001,0.00112,0.00127,0.00147
27,0.0001,0.00014,0.00016,0.00017,0.00018,0.00019,0.00022,0.00025,0.00029,0.00031,0.00034,0.00037,0.00041,0.00045,0.00051,0.00058,0.00065,0.00073,0.00081,0.00089,0.00097,0.00108,0.00122,0.00138,0.0016
28,0.0001,0.00015,0.00016,0.00017,0.00018,0.0002,0.00022,0.00026,0.00029,0.00033,0.00036,0.0004,0.00044,0.00049,0.00055,0.00062,0.0007,0.00078,0.00086,0.00094,0.00105,0.00116,0.00132,0.0015,0.00175
29,0.0001,0.00015,0.00016,0.00018,0.00019,0.00021,0.00023,0.00028,0.00031,0.00035,0.00039,0.00043,0.00047,0.00053,0.0006,0.00067,0.00075,0.00084,0.00092,0.00101,0.00113,0.00126,0.00142,0.00163,0.0019
30,0.00011,0.00015,0.00017,0.00019,0.0002,0.00022,0.00025,0.00029,0.00034,0.00038,0.00042,0.00046,0.00052,0.00058,0.00065,0.00073,0.00081,0.0009,0.00099,0.0011,0.00122,0.00136,0.00154,0.00177,0.00207
31,0.00011,0.00015,0.00018,0.0002,0.00021,0.00023,0.00027,0.00032,0.00036,0.00041,0.00045,0.00051,0.00057,0.00064,0.00072,0.0008,0.00088,0.00097,0.00107,0.00118,0.00131,0.00147,0.00167,0.00192,0.00224
32,0.00012,0.00016,0.00019,0.0002,0.00022,0.00025,0.00029,0.00034,0.00039,0.00044,0.0005,0.00056,0.00063,0.00071,0.00079,0.00086,0.00096,0.00105,0.00116,0.00128,0.00142,0.00159,0.0018,0.00208,0.00244
33,0.00012,0.00017,0.0002,0.00021,0.00023,0.00027,0.00031,0.00037,0.00042,0.00048,0.00055,0.00062,0.0007,0.00077,0.00086,0.00095,0.00104,0.00114,0.00125,0.00138,0.00153,0.00172,0.00195,0.00225,0.00264
34,0.00013,0.00018,0.0002,0.00022,0.00025,0.0003,0.00035,0.00041,0.00047,0.00053,0.0006,0.00068,0.00076,0.00085,0.00094,0.00103,0.00113,0.00123,0.00135,0.00149,0.00166,0.00186,0.00211,0.00243,0.00286
35,0.00013,0.00019,0.00021,0.00023,0.00027,0.00032,0.00038,0.00044,0.0005,0.00058,0.00066,0.00075,0.00083,0.00093,0.00102,0.00113,0.00123,0.00134,0.00147,0.00162,0.0018,0.00201,0.00228,0.00264,0.0031
36,0.00014,0.00019,0.00022,0.00024,0.00029,0.00035,0.00041,0.00048,0.00055,0.00064,0.00072,0.00082,0.00092,0.00102,0.00112,0.00122,0.00133,0.00145,0.00159,0.00176,0.00195,0.00218,0.00248,0.00287,0.00337
37,0.00015,0.0002,0.00022,0.00026,0.00032,0.00038,0.00045,0.00052,0.0006,0.00069,0.00079,0.0009,0.001,0.00111,0.00122,0.00133,0.00145,0.00158,0.00173,0.0019,0.0021,0.00236,0.00269,0.00313,0.00369
38,0.00016,0.00021,0.00023,0.00028,0.00035,0.00041,0.00049,0.00056,0.00066,0.00076,0.00087,0.00098,0.00109,0.00121,0.00132,0.00145,0.00158,0.00171,0.00188,0.00206,0.00228,0.00257,0.00294,0.00342,0.00403
39,0.00017,0.00021,0.00024,0.00031,0.00038,0.00045,0.00053,0.00062,0.00072,0.00083,0.00095,0.00107,0.0012,0.00131,0.00144,0.00157,0.00171,0.00186,0.00203,0.00223,0.00248,0.00281,0.00321,0.00375,0.00443
40,0.00017,0.00022,0.00025,0.00034,0.00041,0.00049,0.00058,0.00068,0.00078,0.00091,0.00103,0.00117,0.00129,0.00143,0.00156,0.0017,0.00185,0.00202,0.00221,0.00242,0.00271,0.00307,0.00353,0.00413,0.00489
41,0.00018,0.00023,0.00028,0.00036,0.00045,0.00053,0.00062,0.00073,0.00085,0.00099,0.00113,0.00126,0.0014,0.00155,0.00169,0.00184,0.002,0.00218,0.00239,0.00264,0.00295,0.00336,0.00389,0.00457,0.00541
42,0.00019,0.00024,0.0003,0.0004,0.00049,0.00058,0.00068,0.00079,0.00093,0.00107,0.00122,0.00137,0.00152,0.00167,0.00182,0.00199,0.00217,0.00236,0.0026,0.00288,0.00324,0.00371,0.0043,0.00507,0.00602
43,0.00019,0.00024,0.00033,0.00043,0.00053,0.00063,0.00073,0.00087,0.00101,0.00116,0.00132,0.00149,0.00165,0.00181,0.00197,0.00215,0.00235,0.00256,0.00282,0.00316,0.00356,0.0041,0.00479,0.00566,0.00673
44,0.0002,0.00026,0.00036,0.00047,0.00057,0.00067,0.0008,0.00094,0.00109,0.00126,0.00143,0.0016,0.00178,0.00195,0.00213,0.00232,0.00254,0.00278,0.00309,0.00346,0.00394,0.00456,0.00534,0.00633,0.00754
45,0.00021,0.00028,0.0004,0.00051,0.00062,0.00073,0.00086,0.00102,0.00118,0.00136,0.00155,0.00173,0.00192,0.0021,0.0023,0.00251,0.00275,0.00304,0.00338,0.00381,0.00437,0.00508,0.00599,0.0071,0.00847
46,0.00022,0.00031,0.00044,0.00055,0.00067,0.00079,0.00094,0.00111,0.00129,0.00148,0.00167,0.00186,0.00206,0.00226,0.00248,0.00272,0.00299,0.00331,0.00371,0.00422,0.00487,0.0057,0.00673,0.008,0.00954
47,0.00022,0.00034,0.00047,0.0006,0.00072,0.00086,0.00101,0.00119,0.00139,0.00159,0.0018,0.00201,0.00222,0.00244,0.00268,0.00295,0.00325,0.00363,0.0041,0.0047,0.00544,0.0064,0.00758,0.00902,0.01076
48,0.00023,0.00037,0.00051,0.00064,0.00077,0.00093,0.0011,0.0013,0.00151,0.00172,0.00194,0.00216,0.00239,0.00263,0.0029,0.0032,0.00356,0.004,0.00454,0.00524,0.00611,0.00721,0.00855,0.01019,0.01216
49,0.00024,0.0004,0.00055,0.00069,0.00084,0.00101,0.0012,0.00141,0.00163,0.00186,0.0021,0.00234,0.00258,0.00285,0.00315,0.00349,0.00391,0.00441,0.00506,0.00587,0.00688,0.00813,0.00967,0.01153,0.01374
50,0.00026,0.00043,0.00059,0.00075,0.00091,0.0011,0.0013,0.00154,0.00177,0.00201,0.00227,0.00252,0.00279,0.00309,0.00342,0.00382,0.00431,0.0049,0.00565,0.00659,0.00777,0.00921,0.01096,0.01305,0.01555
51,0.00028,0.00046,0.00063,0.0008,0.00099,0.0012,0.00143,0.00167,0.00192,0.00218,0.00245,0.00273,0.00303,0.00336,0.00375,0.00421,0.00477,0.00548,0.00635,0.00744,0.00879,0.01043,0.01242,0.01478,0.0176
52,0.0003,0.0005,0.00068,0.00087,0.00107,0.0013,0.00155,0.00182,0.00209,0.00236,0.00265,0.00296,0.00329,0.00367,0.00412,0.00465,0.00532,0.00613,0.00716,0.00842,0.00996,0.01182,0.01407,0.01673,0.0199
53,0.00032,0.00053,0.00073,0.00094,0.00118,0.00143,0.0017,0.00198,0.00227,0.00257,0.00289,0.00322,0.00361,0.00404,0.00455,0.00517,0.00594,0.00691,0.00809,0.00954,0.01129,0.01341,0.01594,0.01893,0.02248
54,0.00034,0.00057,0.00079,0.00103,0.00129,0.00157,0.00186,0.00216,0.00247,0.00281,0.00315,0.00353,0.00395,0.00445,0.00506,0.00578,0.00668,0.00779,0.00916,0.01082,0.01282,0.01521,0.01804,0.0214,0.02538
55,0.00037,0.00061,0.00086,0.00113,0.00142,0.00172,0.00204,0.00237,0.00271,0.00306,0.00345,0.00388,0.00437,0.00495,0.00565,0.00649,0.00754,0.00883,0.0104,0.01228,0.01455,0.01723,0.02041,0.02416,0.02862
56,0.00039,0.00066,0.00094,0.00124,0.00156,0.00189,0.00224,0.0026,0.00298,0.00336,0.0038,0.00429,0.00485,0.00552,0.00634,0.00732,0.00854,0.01002,0.0118,0.01395,0.01649,0.01951,0.02306,0.02725,0.03223
57,0.00042,0.00072,0.00103,0.00137,0.00172,0.00209,0.00247,0.00286,0.00327,0.00372,0.00421,0.00476,0.00542,0.0062,0.00714,0.0083,0.00969,0.01139,0.01342,0.01584,0.01869,0.02206,0.02602,0.03068,0.03631
