48,0.00026,0.00041,0.00057,0.00072,0.00087,0.00104,0.00123,0.00145,0.00168,0.00192,0.00215,0.00239,0.00264,0.00291,0.00319,0.00352,0.0039,0.00437,0.00496,0.0057,0.00663,0.0078,0.00923,0.01096,0.01303
49,0.00027,0.00045,0.00061,0.00078,0.00094,0.00113,0.00134,0.00157,0.00181,0.00207,0.00233,0.00259,0.00285,0.00314,0.00346,0.00383,0.00428,0.00482,0.0055,0.00637,0.00744,0.00878,0.01041,0.01236,0.01469
50,0.00029,0.00049,0.00066,0.00084,0.00102,0.00123,0.00146,0.00171,0.00197,0.00223,0.00251,0.00279,0.00308,0.0034,0.00376,0.00419,0.0047,0.00534,0.00614,0.00714,0.00839,0.00991,0.01175,0.01395,0.01657
51,0.00031,0.00052,0.00071,0.0009,0.00111,0.00134,0.00159,0.00186,0.00213,0.00242,0.00271,0.00301,0.00333,0.00369,0.00411,0.0046,0.0052,0.00595,0.00688,0.00804,0.00946,0.01119,0.01328,0.01575,0.01869
52,0.00034,0.00056,0.00076,0.00097,0.0012,0.00145,0.00173,0.00202,0.00231,0.00262,0.00293,0.00326,0.00362,0.00402,0.0045,0.00507,0.00578,0.00664,0.00773,0.00907,0.01069,0.01265,0.015,0.01777,0.02106
53,0.00036,0.00059,0.00082,0.00105,0.00132,0.00159,0.00189,0.00219,0.00251,0.00284,0.00318,0.00354,0.00395,0.00441,0.00497,0.00563,0.00644,0.00746,0.00871,0.01024,0.01209,0.0143,0.01694,0.02005,0.02372
54,0.00039,0.00064,0.00088,0.00115,0.00143,0.00174,0.00206,0.00239,0.00273,0.0031,0.00347,0.00387,0.00433,0.00486,0.0055,0.00627,0.00723,0.0084,0.00984,0.01158,0.01367,0.01617,0.01911,0.02259,0.02668
55,0.00041,0.00068,0.00096,0.00126,0.00158,0.00191,0.00226,0.00262,0.00299,0.00337,0.00379,0.00425,0.00477,0.00538,0.00613,0.00703,0.00813,0.00949,0.01113,0.01311,0.01547,0.01826,0.02154,0.02541,0.02998
56,0.00044,0.00074,0.00105,0.00138,0.00173,0.0021,0.00248,0.00287,0.00328,0.0037,0.00416,0.00469,0.00529,0.00599,0.00686,0.0079,0.00918,0.01073,0.0126,0.01484,0.01748,0.0206,0.02426,0.02855,0.03363
57,0.00048,0.0008,0.00115,0.00152,0.00191,0.00232,0.00273,0.00315,0.0036,0.00407,0.0046,0.00519,0.00588,0.00671,0.00771,0.00892,0.01039,0.01216,0.01428,0.01679,0.01974,0.02321,0.02727,0.03203,0.03775
58,0.00051,0.00088,0.00127,0.00169,0.00211,0.00255,0.00301,0.00348,0.00397,0.0045,0.0051,0.00578,0.00659,0.00754,0.0087,0.0101,0.01177,0.01379,0.01617,0.01898,0.02227,0.02611,0.0306,0.03595,0.04229
59,0.00056,0.00096,0.0014,0.00187,0.00234,0.00283,0.00332,0.00384,0.00439,0.005,0.00568,0.00647,0.0074,0.00851,0.00984,0.01144,0.01336,0.01564,0.01831,0.02143,0.02509,0.02932,0.03435,0.04026,0.04731
60,0.0006,0.00107,0.00157,0.00208,0.0026,0.00314,0.00369,0.00427,0.00488,0.00558,0.00636,0.00727,0.00834,0.00963,0.01117,0.013,0.01517,0.01772,0.0207,0.02418,0.0282,0.03294,0.03848,0.04502,0.05281
61,0.00066,0.00119,0.00175,0.00231,0.0029,0.00348,0.0041,0.00475,0.00546,0.00624,0.00714,0.0082,0.00944,0.01093,0.01268,0.01476,0.01721,0.02006,0.02338,0.02722,0.03173,0.03695,0.04305,0.05023,0.05944
62,0.00074,0.00133,0.00195,0.00258,0.00322,0.00389,0.00457,0.0053,0.0061,0.00702,0.00806,0.00928,0.01072,0.01241,0.01442,0.01677,0.01951,0.0227,0.02637,0.03066,0.03562,0.04135,0.04805,0.05704,0.06677
63,0.00083,0.0015,0.00219,0.00289,0.00361,0.00434,0.00511,0.00594,0.00686,0.0079,0.00912,0.01052,0.01218,0.01412,0.01639,0.01904,0.02211,0.02564,0.02976,0.03448,0.03991,0.0462,0.05501,0.06462,0.07486
64,0.00094,0.00169,0.00245,0.00323,0.00403,0.00485,0.00572,0.00667,0.00773,0.00893,0.01033,0.01195,0.01384,0.01606,0.01862,0.0216,0.02501,0.02899,0.03352,0.0387,0.04464,0.05329,0.06281,0.07307,0.08379
65,0.00107,0.0019,0.00275,0.00362,0.0045,0.00543,0.00643,0.00751,0.00873,0.01012,0.01173,0.01358,0.01575,0.01826,0.02115,0.02446,0.02832,0.0327,0.03769,0.04336,0.05185,0.0613,0.07157,0.08245,0.09359
66,0.00121,0.00214,0.00309,0.00406,0.00505,0.00609,0.00722,0.00847,0.00987,0.01147,0.01332,0.01545,0.01791,0.02074,0.02398,0.02773,0.03199,0.03682,0.04228,0.05066,0.06003,0.07031,0.08134,0.09284,0.10424
67,0.00138,0.00242,0.00347,0.00454,0.00566,0.00684,0.00814,0.00956,0.01118,0.01302,0.01514,0.01756,0.02035,0.02354,0.02721,0.03139,0.0361,0.04139,0.04968,0.05898,0.06927,0.08043,0.09225,0.10424,0.11392
68,0.00158,0.00272,0.00389,0.00509,0.00635,0.0077,0.00917,0.01081,0.01267,0.01478,0.0172,0.01995,0.0231,0.02672,0.03083,0.03545,0.04064,0.04885,0.0581,0.06842,0.07968,0.09176,0.10424,0.11392,0.12426
69,0.0018,0.00307,0.00437,0.00571,0.00713,0.00866,0.01035,0.01223,0.01435,0.01677,0.01952,0.02264,0.02623,0.0303,0.03487,0.03997,0.04816,0.05739,0.06771,0.07908,0.09139,0.10424,0.11392,0.12426,0.13529
70,0.00204,0.00345,0.00489,0.0064,0.00801,0.00975,0.01167,0.01382,0.01626,0.01901,0.02213,0.02572,0.02976,0.03429,0.03934,0.04754,0.05678,0.06713,0.07859,0.09111,0.10424,0.11392,0.12426,0.13529,0.14702
71,0.00232,0.00386,0.00548,0.00717,0.00898,0.01097,0.01317,0.01563,0.01841,0.02153,0.02511,0.02915,0.03368,0.03872,0.04696,0.05624,0.06663,0.07819,0.09089,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948
72,0.00261,0.00433,0.00612,0.00803,0.01008,0.01235,0.01485,0.01766,0.02081,0.02442,0.02846,0.033,0.03805,0.04638,0.05574,0.0662,0.07785,0.09072,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727
73,0.00293,0.00484,0.00684,0.00899,0.01131,0.01388,0.01674,0.01993,0.02356,0.02763,0.03219,0.03727,0.04575,0.05521,0.06578,0.07755,0.09058,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669
74,0.00328,0.00539,0.00764,0.01005,0.01268,0.0156,0.01884,0.02251,0.02662,0.03122,0.03634,0.04502,0.05464,0.06534,0.07725,0.09045,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313
75,0.00365,0.006,0.00851,0.01122,0.01421,0.01751,0.02123,0.0254,0.03004,0.03521,0.04414,0.05398,0.06486,0.07693,0.09031,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015
76,0.00405,0.00666,0.00947,0.01253,0.01589,0.01967,0.02389,0.02859,0.03383,0.04308,0.05318,0.0643,0.07657,0.09014,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745
77,0.00446,0.00736,0.01051,0.01396,0.0178,0.02208,0.02685,0.03215,0.04176,0.05219,0.06361,0.07613,0.08993,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465
78,0.0049,0.00813,0.01166,0.01557,0.0199,0.02474,0.03011,0.04016,0.051,0.06275,0.07559,0.08968,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135
79,0.00535,0.00896,0.01293,0.01734,0.02223,0.02768,0.03824,0.04953,0.06172,0.07493,0.08934,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708
80,0.00582,0.00986,0.01433,0.01927,0.02478,0.03592,0.04777,0.06044,0.07411,0.08892,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028
81,0.00632,0.01084,0.01584,0.02141,0.03318,0.04565,0.05891,0.0731,0.08841,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348
82,0.00684,0.01187,0.01748,0.02998,0.04314,0.05708,0.07189,0.08777,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615
83,0.00737,0.01299,0.02625,0.04019,0.05488,0.07043,0.08701,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821
84,0.00791,0.01761,0.03677,0.05231,0.0687,0.08609,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958
85,0.00846,0.0231,0.04928,0.06664,0.08499,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021
86,0.00901,0.02957,0.06417,0.08365,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45
87,0.00957,0.03722,0.082,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45,0.45
88,0.01013,0.0464,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45,0.45,0.45
89,0.0107,0.05077,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45,0.45,0.45,0.45
90,0.01128,0.05502,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45,0.45,0.45,0.45,0.45

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2008 Valuation Basic Table (VBT) Relative Risk (RR) - Female, 90% (UCS75), Non-Smoker, Age Nearest Birthday. Minimum Age: 18. Maximum Age: 90. Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",43,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
43,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00086,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00092,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00103,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00116,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00131,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00148,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00165,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00184,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00203,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00223,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00244,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00266,,,,,,,,,,,,,,,,,,,,,,,,
56,0.0029,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00314,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00341,,,,,,,,,,,,,,,,,,,,,,,,
59,0.0037,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00403,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00438,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00478,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00524,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00575,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00635,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00703,,,,,,,,,,,,,,,,,,,,,,,,
67,0.0078,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00869,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00972,,,,,,,,,,,,,,,,,,,,,,,,
70,0.0109,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01223,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01376,,,,,,,,,,,,,,,,,,,,,,,,
73,0.0155,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01747,,,,,,,,,,,,,,,,,,,,,,,,
75,0.0197,,,,,,,,,,,,,,,,,,,,,,,,
76,0.0222,,,,,,,,,,,,,,,,,,,,,,,,
77,0.025,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02815,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03164,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03553,,,,,,,,,,,,,,,,,,,,,,,,
81,0.03991,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04476,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05011,,,,,,,,,,,,,,,,,,,,,,,,
84,0.05598,,,,,,,,,,,,,,,,,,,,,,,,
85,0.06242,,,,,,,,,,,,,,,,,,,,,,,,
86,0.06947,,,,,,,,,,,,,,,,,,,,,,,,
87,0.07716,,,,,,,,,,,,,,,,,,,,,,,,
88,0.08553,,,,,,,,,,,,,,,,,,,,,,,,
89,0.09462,,,,,,,,,,,,,,,,,,,,,,,,
90,0.10424,,,,,,,,,,,,,,,,,,,,,,,,
91,0.11392,,,,,,,,,,,,,,,,,,,,,,,,
92,0.12426,,,,,,,,,,,,,,,,,,,,,,,,
93,0.13529,,,,,,,,,,,,,,,,,,,,,,,,
94,0.14702,,,,,,,,,,,,,,,,,,,,,,,,
95,0.15948,,,,,,,,,,,,,,,,,,,,,,,,
96,0.1727,,,,,,,,,,,,,,,,,,,,,,,,
97,0.18669,,,,,,,,,,,,,,,,,,,,,,,,
98,0.21313,,,,,,,,,,,,,,,,,,,,,,,,
99,0.24015,,,,,,,,,,,,,,,,,,,,,,,,
100,0.26745,,,,,,,,,,,,,,,,,,,,,,,,
101,0.29465,,,,,,,,,,,,,,,,,,,,,,,,
102,0.32135,,,,,,,,,,,,,,,,,,,,,,,,
103,0.34708,,,,,,,,,,,,,,,,,,,,,,,,
104,0.37028,,,,,,,,,,,,,,,,,,,,,,,,
105,0.39348,,,,,,,,,,,,,,,,,,,,,,,,
106,0.40615,,,,,,,,,,,,,,,,,,,,,,,,
107,0.41821,,,,,,,,,,,,,,,,,,,,,,,,
108,0.42958,,,,,,,,,,,,,,,,,,,,,,,,
109,0.44021,,,,,,,,,,,,,,,,,,,,,,,,
110,0.45,,,,,,,,,,,,,,,,,,,,,,,,
111,0.45,,,,,,,,,,,,,,,,,,,,,,,,
112,0.45,,,,,,,,,,,,,,,,,,,,,,,,
113,0.45,,,,,,,,,,,,,,,,,,,,,,,,
114,0.45,,,,,,,,,,,,,,,,,,,,,,,,
115,0.45,,,,,,,,,,,,,,,,,,,,,,,,
116,0.45,,,,,,,,,,,,,,,,,,,,,,,,
117,0.45,,,,,,,,,,,,,,,,,,,,,,,,
118,0.45,,,,,,,,,,,,,,,,,,,,,,,,
119,0.45,,,,,,,,,,,,,,,,,,,,,,,,
120,0.45,,,,,,,,,,,,,,,,,,,,,,,,
